Barrido en frecuencia desde 10000 hasta 2000001 con incrementos 10000
N: 64 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
1740000,8989991.19042969,-60292894.6376953,3720.78237457174,-81.5193744919927 
1750000,8990947.22265625,-60292906.2998047,3720.79168471443,-81.5184873611762 
1760000,8990759.68798828,-60295644.7729492,3720.95531685373,-81.5190412954877 
1770000,8169356.71582031,-59834524.9375,3686.00367411617,-82.2253361752201 
1780000,8168987.22314453,-59829807.6254883,3685.71533934352,-82.2250780428537 
1790000,8170040.65625,-59835958.4125977,3686.09601225524,-82.2248772327223 
1800000,7085479.03125,-59140729.5024414,3635.58840135582,-83.1681225476401 
1810000,7086808.89257813,-59144435.5185547,3635.82265554322,-83.1672765272379 
1820000,7087999.19726563,-59149751.2939453,3636.15345394548,-83.1667481014227 
1830000,6038364.70166016,-58437900.4077148,3585.86645043964,-84.1005867650617 
1840000,6038009.30224609,-58439105.934082,3585.93741298704,-84.1010523699098 
1850000,6038225.90136719,-58442988.0874023,3586.17447205718,-84.101231347805 
1860000,4968430.51513672,-57794696.0136719,3540.62704343368,-85.0865400172298 
1870000,4985443.70849609,-57801987.8984375,3541.15956593645,-85.0704167393223 
1880000,5037891.16601563,-57810881.0595703,3541.97685098423,-85.0195789211324 
1890000,5064660.87695313,-57817676.9589844,3542.53229524077,-84.9938342542796 
1900000,3959386.33837891,-57028119.8452148,3489.20572924172,-86.0284037066452 
1910000,3963282.50585938,-57028353.5078125,3489.23643626974,-86.0245242860788 
1920000,3965690.62451172,-57028790.8530273,3489.27325964129,-86.0221469188878 
1930000,2656718.30078125,-55947763.9394531,3418.73265631721,-87.2813124672381 
1940000,2661478.26123047,-55947644.2138672,3418.73914986654,-87.2764429866164 
1950000,2666003.19238281,-55951465.8823242,3418.98528355941,-87.2720055638892 
1960000,2141571.58349609,-55560520.0883789,3393.76678006285,-87.7926358437798 
1970000,2145125.734375,-55558073.7954102,3393.6259392358,-87.7888788787888 
1980000,2145555.94921875,-55560480.5864258,3393.77374638938,-87.7885315748466 
1990000,1290707.61279297,-54880717.1010742,3350.68164330554,-88.6527423012694 
2000000,1315456.84912109,-54870292.2041016,3350.08137930865,-88.6266577434308 
---------------------------------------------------------- 

