----- Barrido de N desde 1 a 2048-----
frecuencia: 2000 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
369,-3004.61308011518,-2965.62023628049,0.257678914879124,-135.374205411841 
370,-2369.81752533784,-2584.44581925676,0.214025027950964,-132.519386828336 
371,-2593.12794811321,-2818.00122136119,0.233744238119196,-132.62029706358 
372,-2331.81014784946,-2864.65780409946,0.225453950638127,-129.145333023038 
373,-2106.50638823727,-2999.79222520107,0.223733127128983,-125.077199458068 
374,-2256.67158255348,-2856.42419368316,0.222192571463635,-128.309927002172 
375,-2379.6851875,-2951.78625,0.231425651772968,-128.875232032121 
376,-2185.97780917553,-2942.27925531915,0.223727995379277,-126.610646561038 
377,-2073.4128191313,-2668.13670838859,0.206247277170982,-127.850829904245 
378,-2626.62471064815,-2662.64957423942,0.228288733312171,-134.609768634701 
379,-2252.05514099604,-3109.97060521108,0.234366809755366,-125.90981325536 
380,-2085.34588815789,-3018.89944490132,0.223951978604944,-124.635305110974 
381,-2518.77544701444,-2699.39640748031,0.22534955610606,-133.017564589954 
382,-2476.92888988874,-2975.74353730367,0.236318330310059,-129.773086711225 
383,-2748.06396866841,-2370.83289817232,0.221529100684179,-139.214726200404 
384,-2294.02087402344,-2648.65814208984,0.213872893299044,-130.896060062219 
385,-2363.59845779221,-2842.00462662338,0.225619012008455,-129.749143863926 
386,-2049.77119090026,-2797.8179242228,0.21169682384667,-126.227701471171 
387,-2810.20074289406,-3075.32550064599,0.254275086747437,-132.420745990716 
388,-2102.82121858892,-3125.88039626289,0.229948293778485,-123.929245030342 
389,-2071.86652474293,-2563.71457262211,0.201193266718501,-128.94341852711 
390,-2633.73900240385,-2711.54867788462,0.230725400404405,-134.166022218793 
391,-2373.35038363171,-2296.33330003197,0.201569509980035,-135.944893506127 
392,-1918.33665497449,-2879.15698740434,0.211170095468828,-123.674891669958 
393,-2112.66597089695,-3016.09802401399,0.224763837711707,-125.009831795153 
394,-2176.8512650698,-2878.44767211294,0.220276355807684,-127.098713330149 
395,-2215.28467167722,-3141.3483386076,0.234620104663049,-125.19156145476 
396,-2594.34949100379,-2671.572265625,0.227299987236874,-134.159839028018 
397,-2181.50234178212,-3020.4449779597,0.227415449622476,-125.838523836271 
398,-2254.40899811558,-2817.59942289573,0.220251695443565,-128.663893114237 
399,-2431.19625234962,-2943.9608591792,0.233043309070873,-129.55074314584 
400,-2339.51884765625,-3045.9878125,0.234428165978542,-127.526631326747 
401,-2897.19581904613,-2861.19706592893,0.248535308275237,-135.358181491534 
402,-2545.28548662935,-3174.95277518657,0.248374947648325,-128.718336366397 
403,-1855.07093284739,-3203.02936957196,0.225925087980137,-120.077766027829 
404,-2552.82377397896,-2809.69540918936,0.231710042325854,-132.257553993292 
405,-2271.428125,-2823.40449459877,0.221178135727743,-128.816667799536 
406,-2139.51589439655,-2863.66508235837,0.218185837594645,-126.764329382021 
407,-2509.44583077396,-2548.21024646806,0.218293279934893,-134.56086497562 
408,-2649.84461167279,-2817.4058861826,0.236075632823932,-133.24453817002 
409,-2300.52139364303,-2849.10414119804,0.223513805560381,-128.919289766694 
410,-2809.4845464939,-2586.11890243902,0.233072031912575,-137.370560666381 
411,-2451.98711222628,-2742.83607055961,0.224558091992994,-131.795456297724 
412,-2623.72724514563,-2554.82292930825,0.22352440418592,-135.762316362003 
413,-2049.13521489104,-2947.93409503632,0.219132848695491,-124.803507434707 
414,-2862.65062650966,-2771.56161307367,0.243202631106925,-135.926227335942 
415,-2649.14301581325,-2957.1015248494,0.242328558509496,-131.855826141695 
416,-1656.04125976563,-2763.63547926683,0.19665056882108,-120.931122500963 
417,-2164.03878147482,-2905.44122826739,0.221124682609176,-126.67957996867 
418,-2475.38006504187,-2587.60901988636,0.218570717586698,-133.730158711507 
419,-2385.78928624702,-2559.36207860979,0.213562631089569,-132.989766801838 
420,-2595.73178943452,-2618.46063988095,0.225045066904099,-134.750247238992 
421,-2367.10841003563,-2821.47569032067,0.224794686293436,-129.995342641843 
422,-2560.531805391,-2779.06481412915,0.230648261492806,-132.656370686102 
423,-2456.78239509456,-2559.65000738771,0.216553183517346,-133.825249970422 
424,-2323.91783977005,-2868.54477446934,0.225334449591298,-129.012255191291 
425,-2332.44170955882,-2805.26299632353,0.222678779073087,-129.741899164656 
426,-2207.23848298122,-2711.53357907864,0.213405495900126,-129.14622667753 
427,-2528.61839505269,-2532.56244511124,0.218439062443125,-134.955350859031 
428,-2174.74132958528,-3329.81684433411,0.242749220450201,-123.1490109782 
429,-2490.46055506993,-3020.46423368298,0.23894724565881,-129.50657251981 
430,-2194.35337936047,-2877.0230377907,0.220853226600213,-127.33336916433 
431,-2590.69692575406,-2674.27699028422,0.227263272677061,-134.09052108961 
432,-2207.85259331597,-2740.61955656829,0.214808761346996,-128.855038808649 
433,-2481.32595987298,-2850.02704604503,0.230649136261716,-131.043887140258 
434,-2346.30522753456,-2753.8810483871,0.220824216653488,-130.43098006848 
435,-2469.15847701149,-2783.25264008621,0.227097404418995,-131.577788061016 
436,-2109.91067588876,-2722.95480934633,0.210256415136984,-127.770697685801 
437,-2495.73339173341,-2697.00210955378,0.224285138058062,-132.78034554918 
438,-2716.82389768836,-2855.27925228311,0.240564475002077,-133.576610085432 
439,-2249.04764023349,-2529.897601082,0.206613664448298,-131.636699141109 
440,-2651.69287997159,-2685.96555397727,0.230376432214923,-134.63211347976 
441,-2571.44897959184,-2699.07204861111,0.227540732802231,-133.612882004729 
442,-2434.83811156674,-2927.07048925339,0.232391412290236,-129.754851096134 
443,-2207.4176601298,-2761.99834226862,0.215809909210433,-128.632210035616 
444,-2436.88334037162,-2723.39982756194,0.223059257857662,-131.822006362557 
445,-2523.10935744382,-2559.94441713483,0.219388785427571,-134.584805392618 
446,-2456.04183015695,-2779.58989630045,0.226399307335199,-131.4637706945 
447,-2250.9451901566,-2823.96357662192,0.220423297879913,-128.557900296269 
448,-2032.81881277902,-2900.64739118304,0.216196081744013,-125.023369183126 
449,-2605.25248816815,-2925.88178591314,0.239122793054972,-131.682385745426 
450,-2554.19776041667,-2879.76413194444,0.234948664606196,-131.571321673575 
451,-2698.1463241408,-2586.63934312639,0.228140477581126,-136.208739948351 
452,-2378.37714325221,-2796.87197524889,0.224091250877629,-130.376855027487 
453,-2548.97300979581,-2564.55482546909,0.220699300818699,-134.825410256716 
454,-2541.16592098018,-3075.35780905837,0.243501370520557,-129.566897766821 
455,-2164.02821085165,-2725.46497252747,0.212415643519255,-128.449691508488 
456,-2569.59028919956,-2662.60159676535,0.225855457952509,-133.981575172839 
457,-2557.06282480853,-2986.03321594639,0.23995362908666,-130.57480105536 
458,-2470.66766170852,-2694.87464178493,0.223153111200991,-132.514674170178 
459,-2338.33947780501,-2994.43921909041,0.231896478212523,-127.986062206868 
460,-2538.15602921196,-2870.24208559783,0.233864400732657,-131.486340131759 
461,-2184.79514642082,-2783.21697058026,0.215967798625225,-128.131529322589 
462,-2167.91923701299,-2833.87391774892,0.217780863688062,-127.416061188739 
463,-2750.18652132829,-2596.33679805616,0.230849806009799,-136.648268878297 
464,-1921.90576171875,-2304.29943426724,0.183146837733521,-129.829866508543 
465,-2805.84054099462,-2746.21110551075,0.23963864781308,-135.615337149319 
466,-2598.10706142704,-2678.35568669528,0.227756832875539,-134.12866757555 
467,-2457.96072002141,-2833.62439775161,0.228957970683596,-130.939233365846 
468,-2079.62949051816,-2682.74819711538,0.207184464837528,-127.782350365816 
469,-2146.47521321962,-2625.70790578358,0.207001880933525,-129.265462265775 
470,-2200.81951462766,-2486.61949800532,0.202684108498058,-131.510912182645 
471,-2112.90284965499,-2636.23928476645,0.206212247594619,-128.711606408129 
472,-2444.58542439089,-2805.13532838983,0.227110062642165,-131.071105548273 
473,-2519.20619714588,-2666.91427721987,0.223922118622178,-133.368575824835 
474,-2507.79776503165,-2744.08036656118,0.226898718117525,-132.423993389576 
475,-2322.08335526316,-2593.98439144737,0.21250024019121,-131.834273588159 
476,-2461.16452205882,-2638.03323595063,0.220212142675402,-133.013458141147 
477,-2788.23036229036,-3049.43655005241,0.252203986084694,-132.438011371475 
478,-2866.46347084205,-2815.49339696653,0.245241363738579,-135.513958808925 
479,-2404.69857450418,-2826.58329527662,0.22651353654791,-130.389272869918 
480,-2281.85564778646,-2306.06595052083,0.198016030902744,-134.697654970289 
481,-2268.25906314969,-2870.42809576403,0.223301718077754,-128.316365424908 
482,-2453.48286760892,-2768.90751426349,0.225807497251545,-131.543618608313 
483,-2348.15335468427,-2726.13344332298,0.219611395451196,-130.739944867848 
484,-2894.59069925103,-2965.50761880165,0.252938546216428,-134.306659781263 
485,-2128.2699742268,-2605.24547358247,0.205331625865497,-129.245979125101 
486,-2485.68778935185,-2719.61029128086,0.224885791264736,-132.426898456496 
487,-2725.76082841376,-2639.28248524127,0.231583685153318,-135.923462261541 
488,-2416.98216572746,-2934.28361936475,0.232035606500563,-129.478431753925 
489,-2214.11274603783,-2944.0728847137,0.224843845545843,-126.945278358367 
490,-2281.85538903061,-2472.56707589286,0.205364417453472,-132.702955521686 
491,-2552.30688327393,-2552.64988543788,0.220328352120633,-134.996150295249 
492,-2503.2708015752,-2327.81621570122,0.208645682301578,-137.079944098026 
493,-2495.50204424442,-2561.46024023834,0.218275488823436,-134.252730837006 
494,-2525.67073633603,-2840.96299342105,0.232021639540155,-131.637710882458 
495,-2391.52807765152,-2690.99468118687,0.219740549486957,-131.627982060335 
496,-2707.96667086694,-2636.32199785786,0.230678567816888,-135.768051982334 
497,-2486.28796214789,-3057.6116543008,0.240540199821025,-129.116183725069 
498,-2138.58982806225,-2839.66578815261,0.216980105749999,-126.983886527069 
499,-2414.46167334669,-2492.95068261523,0.211829484552769,-134.08369111061 
500,-2036.036203125,-2728.16359375,0.207779910303577,-126.734084145455 
501,-2672.56485466567,-2495.78840755988,0.223194966787026,-136.958960008643 
502,-2699.63966010956,-3013.13393301793,0.246932503204671,-131.858986106349 
503,-2291.89620091948,-2785.4266277336,0.220168486347446,-129.448126538168 
504,-2488.11481584821,-2873.58041914683,0.232006355913982,-130.887938633235 
505,-2504.39887066832,-2853.82255569307,0.231750390429039,-131.268874928318 
506,-2373.32185647233,-2801.57588624012,0.224110480187513,-130.26920839607 
507,-2417.74466839251,-2943.84857310158,0.232516065067614,-129.395818159879 
508,-2330.2566898376,-2788.72088767224,0.22181780173364,-129.882148889822 
509,-2332.30180194008,-2983.71282539293,0.231153677332138,-128.013946986395 
510,-2248.0792432598,-2707.37123161765,0.21479237676231,-129.704714445572 
511,-2557.97812194227,-3028.2890319227,0.241954519670922,-130.187585547817 
512,-2338.64353942871,-2845.69969177246,0.224822303834308,-129.413936767884 
513,-2007.83429276316,-2657.94662219786,0.203319054081666,-127.067693056022 
514,-2474.22204827335,-2763.06470391537,0.226383179029985,-131.843266906103 
515,-2133.98313106796,-2759.79171723301,0.212933782511655,-127.712653024736 
516,-2540.17973292151,-2741.38947432171,0.228116247968104,-132.818281632054 
517,-2374.78883583172,-2529.82655343327,0.211787412570519,-133.189450296549 
518,-2403.31299770753,-2738.24432915058,0.222378353085924,-131.272904285633 
519,-2292.52459657996,-2438.13589836223,0.204270537673377,-133.236973510356 
520,-2135.86144831731,-2761.80533353365,0.213101141613429,-127.716824366645 
521,-2468.20871821017,-2829.60495141555,0.229183387084427,-131.097550650873 
522,-2454.42244372605,-2845.92488326149,0.229384539429046,-130.775602029763 
523,-2455.68055389579,-2491.53262428298,0.213525793896464,-134.584789196082 
524,-2839.28980796756,-2949.38889551527,0.249882763664118,-133.910381303316 
525,-2325.67694940476,-2511.26571428571,0.208914556465576,-132.802694766034 
526,-2014.37131653992,-3108.63962987167,0.226095257690942,-122.942884865931 
527,-2358.95364385674,-2780.56258894687,0.222565031415804,-130.310366988484 
528,-1975.60422585227,-2425.38139204545,0.19093455601271,-129.164677469529 
529,-2393.7003633034,-2963.74672140832,0.232530984497072,-128.926431336336 
530,-2507.65406839623,-2978.15872641509,0.237635217661465,-130.097878674662 
531,-2366.28729696328,-2673.47535604991,0.217918280163203,-131.51197246786 
532,-2648.470703125,-2778.17164003759,0.23427908823722,-133.630847352701 
533,-2203.31868550657,-2717.19135494841,0.213522655819373,-129.037937207417 
534,-2229.44777036517,-2825.20517322097,0.219667318271769,-128.277950463966 
535,-2403.74485981308,-2733.3843896028,0.222172900867206,-131.328475657345 
536,-2365.93709188433,-2726.47334130131,0.220337003741479,-130.950288243523 
537,-2333.76200244413,-2892.36531075419,0.226842848571139,-128.899009082301 
538,-2406.67026312732,-2764.20488208643,0.223706215065991,-131.044640098759 
539,-2377.59198167904,-2850.55742694805,0.226566761030003,-129.830798193055 
540,-2462.10920138889,-2706.15513599537,0.223309231569704,-132.296496005064 
541,-2549.17627945933,-2486.70685073937,0.217363876906238,-135.710709710116 
542,-2547.86983971402,-2968.52617619926,0.238777164351101,-130.639312662645 
543,-2220.25100713628,-2868.65237971915,0.221411153249046,-127.738797717602 
544,-2420.92685834099,-2718.7981818704,0.222201161077781,-131.683149334013 
545,-1893.87973050459,-2707.66275802752,0.201682955124847,-124.970936534523 
546,-2822.68798649267,-2986.56383070055,0.250825248107395,-133.384145650638 
547,-1878.12537134369,-3094.05168818556,0.220921217825399,-121.258237876703 
548,-2380.08136119982,-2523.10897582117,0.211710190417104,-133.329137778959 
549,-2553.43005749089,-2625.43192167577,0.22353967892569,-134.203466480318 
550,-2494.17978693182,-2734.72095170455,0.225916399078062,-132.366122497478 
551,-2721.27278527677,-2584.66833030853,0.229078656586845,-136.474786460355 
552,-2576.40963258605,-2717.21893399004,0.22855218084116,-133.476304747679 
553,-2360.62570637432,-2810.00324932188,0.224003963463189,-130.032924789828 
554,-2221.95098149819,-2880.7002905009,0.222056502964527,-127.64383571379 
555,-2233.94342623874,-2719.91886261261,0.214833502240269,-129.39719344645 
556,-2433.45608981565,-2842.35008711781,0.228385016868815,-130.568229972992 
557,-2415.97423417864,-2795.18696701077,0.225506812820506,-130.83796042864 
558,-2530.25914258513,-3057.85601478495,0.242253880848057,-129.606458583771 
559,-2169.51869968694,-2608.80498099284,0.207100636417841,-129.747383946918 
560,-2302.71268136161,-2670.41043526786,0.21522433215787,-130.771416760046 
561,-2302.03215519162,-3004.71624331551,0.231036781575696,-127.457155902044 
562,-2134.8862600089,-2670.78348810053,0.208696839288248,-128.63703318026 
563,-2181.22070659414,-2671.15337755329,0.210491751853073,-129.234520414305 
564,-2742.73416722074,-2898.17497783688,0.243552305986843,-133.42155777032 
565,-2050.73797013274,-2585.17670077434,0.201409814155607,-128.423842767007 
566,-2277.82156857332,-2911.15531139576,0.225616604301142,-128.041257868834 
567,-1976.85230654762,-2579.11667768959,0.198344842300719,-127.46959630074 
568,-1984.78133252641,-2751.67488721391,0.207086216045524,-125.802887472593 
569,-2328.21206337873,-2798.48684644112,0.222195708861513,-129.758895623206 
570,-2302.18850054825,-2951.08323739035,0.228452716584466,-127.958377976287 
571,-2448.74965794659,-2740.03661339755,0.224299007410683,-131.786914449705 
572,-2435.79731206294,-2923.45965362762,0.232259490921166,-129.800723666176 
573,-2343.15363219895,-2542.61211551047,0.211043781752951,-132.662232005437 
574,-2106.95741234756,-2628.09667628484,0.20559748529099,-128.719314318815 
575,-2211.86357336957,-2581.44648097826,0.207491810179096,-130.590995230796 
576,-2214.88102213542,-2892.2005343967,0.222350093087215,-127.445315086465 
577,-2250.98268251733,-2657.84817753466,0.212590105469155,-130.261903912943 
578,-2225.65810175173,-3141.74495836938,0.235005327464192,-125.314315150206 
579,-2385.18169797064,-2974.87570164076,0.232734218675418,-128.721775368268 
580,-2072.19859913793,-2635.10553609914,0.204613241821585,-128.18086028413 
581,-2476.86469987091,-2504.8171121988,0.215011227310535,-134.678514504404 
582,-2405.90980723797,-2766.34030015034,0.223774070523662,-131.013762878703 
583,-2414.18392206261,-2738.00742388508,0.222805759289604,-131.403598898029 
584,-2220.82099475599,-2770.11714736729,0.216708021776465,-128.719378604097 
585,-2478.48298611111,-2841.9749332265,0.230164596930343,-131.091644360385 
586,-2613.56895264505,-2825.62998613481,0.234932488866626,-132.76730879977 
587,-2121.84839491056,-3250.37067451022,0.236923899691342,-123.13658167503 
588,-2372.13823341837,-2699.65901360544,0.219353141563742,-131.305148378816 
589,-2327.4122983871,-2651.7789022708,0.215355862716822,-131.272765332104 
590,-2147.81337394068,-2898.00233050847,0.220169587091839,-126.543469521205 
591,-2219.91775063452,-2800.02555255922,0.218101060507769,-128.408103250688 
592,-2177.86902185389,-2881.18978304476,0.220447326586478,-127.085351863698 
593,-2320.40651349073,-2586.48815609191,0.212091190429092,-131.89611462282 
594,-2252.38003735269,-2661.36649042508,0.212809113215106,-130.242060574299 
595,-2255.78790703782,-2766.34908088235,0.217871092549827,-129.195131985012 
596,-2202.63907822987,-2954.43275482383,0.224930249808032,-126.705893485319 
597,-2334.06337677973,-2774.13571765075,0.221284918902925,-130.076114942434 
598,-2397.63718906773,-2628.95308580686,0.217175669672005,-132.36519585248 
599,-2350.59928005008,-2704.42597036728,0.21870711864459,-130.996109909079 
600,-2158.99971354167,-2845.11703125,0.217996775993246,-127.192823105669 
601,-2176.11826643095,-2608.74359141015,0.20735555364631,-129.833625390154 
602,-2335.24282340116,-2993.61747300664,0.231740646313078,-127.95686290576 
603,-2245.63848725124,-2803.12770781509,0.219227580947976,-128.69887609142 
604,-2201.3671745654,-3110.87568553394,0.232610829718363,-125.284593762044 
605,-2419.89359504132,-2881.74870867769,0.229683856470349,-130.021220113228 
606,-2644.49624845297,-2872.35154960809,0.238308438178287,-132.634929969819 
607,-2146.74760605437,-2520.74163406096,0.202093041319098,-130.418822693434 
608,-2560.33113178454,-2841.81411903783,0.233471209064272,-132.017256211442 
609,-2014.93239429392,-2934.82517446634,0.217287941402112,-124.471919280306 
610,-2245.66860911885,-2620.36428022541,0.210638181677806,-130.596782848561 
611,-2388.76054879296,-2786.38833623159,0.224016145134391,-130.606364008743 
612,-2051.83029513889,-2759.82190819036,0.209905452031709,-126.629501782245 
613,-2198.53615670881,-2834.46746278548,0.218949979687019,-127.798710430938 
614,-2284.29796925896,-2750.98745419381,0.2182527887077,-129.704736357058 
615,-2274.03737296748,-2790.16902947154,0.219701808060696,-129.180646267879 
616,-2724.96942217938,-2737.50399502841,0.235759280037702,-134.868525335159 
617,-2228.36856766613,-2784.04212672204,0.217659387761519,-128.674046658355 
618,-2337.19072360437,-2592.45361802184,0.213046969149587,-132.0358032432 
619,-2367.48239347738,-2667.90802958401,0.217712348492234,-131.585619221824 
620,-2374.95478830645,-2612.9599546371,0.215521791456344,-132.268125704488 
621,-2441.58451590177,-2876.49355877617,0.230292843516009,-130.324791453253 
622,-2275.06090484325,-2987.11237690916,0.229183582276169,-127.293822554013 
623,-2014.58255166533,-2638.51203852327,0.202623493643029,-127.36281230818 
624,-2081.33498597756,-2876.16560246394,0.216696752474061,-125.891349815826 
625,-2617.14905,-2592.2089,0.224836850919443,-135.274305285145 
626,-2112.24112669728,-2760.05826926917,0.212137531059442,-127.426418188738 
627,-2411.91909639155,-2805.70390998804,0.22583142853693,-130.683951240583 
628,-2096.34865147293,-2964.28437251194,0.221604389822284,-125.268037106914 
629,-2315.27636874006,-2757.47607810016,0.219768692147198,-130.0180315694 
630,-2279.64660218254,-2978.83137400794,0.228951680450955,-127.426186655828 
631,-2381.65814431458,-2540.17889510697,0.212535109921672,-133.155275902212 
632,-2304.12548210047,-2793.44748813291,0.221020963037078,-129.516910718931 
633,-2463.61906348736,-2900.55219441153,0.232282724415407,-130.343310874505 
634,-2319.04824280363,-2726.37690999606,0.218467476927673,-130.384391536094 
635,-2398.17421259843,-2734.72170275591,0.222009873985848,-131.248669374666 
636,-2445.76289799528,-2765.21454893868,0.22532638456011,-131.491952908827 
637,-2582.79942602041,-2662.44743426217,0.22640932648431,-134.130042085398 
638,-2286.20159433777,-3054.43491624216,0.232872749008877,-126.814337825232 
639,-2292.37810543818,-2732.70505672926,0.217712076132484,-129.992202220478 
640,-2243.78138427734,-2792.02032470703,0.218627857327796,-128.786778389436 
641,-2429.69980986739,-2517.55828295632,0.213555793619052,-133.982589849965 
642,-2242.03873393692,-2816.63741238318,0.219734828033769,-128.519731664938 
643,-2134.94884817263,-3023.12018856921,0.225896863076518,-125.230008638044 
644,-2196.33426339286,-2610.53520477484,0.208231779949098,-130.075071311108 
645,-2433.92604166667,-2488.84245397287,0.212478382181986,-134.360857992797 
646,-2416.04211010062,-2917.09610826238,0.231190221995209,-129.632755547818 
647,-2263.54373551005,-2647.98357805255,0.212628369222448,-130.524414266404 
648,-2298.34148341049,-2651.88067853009,0.214194238287823,-130.914937147214 
649,-2075.92295839753,-2696.7454376926,0.207722275550078,-127.588653927185 
650,-2241.26566105769,-2609.26135817308,0.209948861153766,-130.6614433279 
651,-2218.5309499808,-2775.18397177419,0.216862094514296,-128.639455983902 
652,-2276.78666602761,-2801.86477904525,0.220361422657601,-129.097203366209 
653,-2351.43790677642,-2736.09822454058,0.220203206186769,-130.676186148889 
654,-2195.15414755352,-2721.32382454128,0.213405400043931,-128.891361299908 
655,-2284.49614742366,-2745.14922471374,0.217986489657381,-129.767017207095 
656,-2262.47146532012,-2901.93359375,0.224596289937784,-127.941502139229 
657,-2393.26992960426,-2541.44760749619,0.213076875291113,-133.28006259663 
658,-2202.75870298252,-2812.18706069529,0.218035833615281,-128.071252011828 
659,-2309.77299886191,-2684.32418911229,0.216149033313626,-130.710916250057 
660,-2245.58951231061,-2767.08841145833,0.217513281262019,-129.060544024399 
661,-2084.39831930787,-2759.63150056732,0.211088236211384,-127.064394144472 
662,-2498.3179522281,-2704.70914369335,0.224737641875105,-132.728409368347 
663,-2193.64293457768,-2615.78116751508,0.208371304193093,-129.983825171325 
664,-2541.78077936747,-2582.65028473268,0.221175890048318,-134.543051610592 
665,-2435.29955357143,-2618.87568139098,0.218280478884168,-132.919835559442 
666,-2297.00517314189,-2495.49393534159,0.207020101700752,-132.628362111015 
667,-2324.80351621064,-2697.97159623313,0.217378885981807,-130.751004979496 
668,-2252.57260479042,-2692.69376871257,0.214279781398524,-129.914162620646 
669,-2451.6638055867,-2633.90450999626,0.219632435532391,-132.94769109074 
670,-2150.12618936567,-2777.49574393657,0.214391390760486,-127.744314768637 
671,-2187.95186754844,-2564.08037211252,0.20573768838107,-130.474411963167 
672,-2324.59685407366,-2655.93765113467,0.215433488126965,-131.193883230589 
673,-2427.42665768945,-3090.77775585067,0.239878647471202,-128.145286293945 
674,-2126.6503152819,-2645.47900825297,0.207177308375232,-128.795140222722 
675,-2273.85331018519,-2706.87167824074,0.21577741433357,-130.031265727678 
676,-2314.81838248891,-2795.99827801405,0.221556732344282,-129.621495982097 
677,-2603.0433207164,-2905.38767079025,0.238100021018017,-131.85832670794 
678,-2160.70313652286,-2616.71199760325,0.207128921219339,-129.547581586278 
679,-2286.88261689985,-2770.01918032032,0.219248152730473,-129.542524215149 
680,-2381.917578125,-2867.66991038603,0.227538459286674,-129.713388026565 
681,-2576.46962187959,-2937.65241831865,0.238497787101189,-131.252398860228 
682,-2259.87147177419,-2913.52821435117,0.225057532785678,-127.798862191966 
683,-2487.04673773792,-2653.62952964861,0.221986453466344,-133.143988900129 
684,-2407.25914884868,-2953.21797331871,0.232553389218009,-129.184539528707 
685,-2246.4888229927,-2840.08674726277,0.221024853840795,-128.343751254736 
686,-2338.10223442055,-2777.31801202624,0.221592267414766,-130.092555291088 
687,-2239.9798830968,-2834.26087154294,0.220499511433504,-128.320107925162 
688,-2492.27231331759,-2653.62907658067,0.222204666511109,-133.204001080603 
689,-2436.07431513062,-2615.6513969521,0.218168628183654,-132.964125746796 
690,-2245.61813858696,-2618.72785326087,0.210560344715872,-130.613832689832 
691,-2248.70703690304,-2632.11415747106,0.211303673895092,-130.508421566301 
692,-2412.03232252529,-2835.46167133309,0.227216341612169,-130.386699955476 
693,-2281.8763866342,-2973.11097582973,0.228757339829564,-127.506405026865 
694,-2515.046875,-2861.55067993516,0.232533684275451,-131.312577280616 
695,-2396.77407823741,-2574.09053507194,0.214677426659161,-132.957059865678 
696,-2574.10812904095,-2769.36213631466,0.230776434842982,-132.907304646916 
697,-2153.35828775108,-2905.92123610115,0.220759431892699,-126.539345020159 
698,-2269.31408936246,-2676.3490217586,0.214174981568889,-130.295081721507 
699,-2504.51099785408,-2820.76748032904,0.230242319277717,-131.601322539097 
700,-2296.68936383929,-2776.05690848214,0.21991354165509,-129.601658609487 
701,-2459.3129903709,-2654.21424750357,0.220858500912389,-132.817237290433 
702,-2391.01391114672,-2682.46570067664,0.219330816263444,-131.712192448544 
703,-2390.32582459104,-2704.07135713016,0.220289184064585,-131.475810882766 
704,-2067.63999245384,-2566.5204856179,0.201164556070433,-128.855610285929 
705,-2335.01689937943,-2784.09157801418,0.221787646955014,-129.986552196199 
706,-2293.80256285411,-2891.53928381728,0.225279770523668,-128.424292228655 
707,-2285.25253049859,-2454.87829296322,0.2047135260604,-132.950542868136 
708,-2426.40036855579,-2621.69149452684,0.218037055936955,-132.784552946698 
709,-2236.09797029267,-2735.07730959097,0.215632497818995,-129.26816161853 
710,-2245.29337588028,-2549.00694322183,0.207335294227049,-131.375220065697 
711,-2282.15431610408,-2759.09780458861,0.21855045120306,-129.595439405805 
712,-2606.38724543539,-2603.61036253511,0.224861913622838,-135.030538143641 
713,-2523.78866803997,-2586.76486895161,0.220586652627906,-134.293992740129 
714,-2307.45352984944,-2823.35413384104,0.2225606771605,-129.258231181408 
715,-2603.65876311189,-2214.48665865385,0.20862690685165,-139.617879798828 
716,-2392.82578997905,-2722.08447538408,0.221214856618055,-131.316819083569 
717,-2229.16271138424,-2475.01426298815,0.203307905775548,-132.008307196333 
718,-2303.7620016539,-2804.74474451602,0.22153926006819,-129.399008227638 
719,-2496.46585970097,-2676.77347009736,0.223410981547366,-133.00382619405 
720,-2304.35412326389,-2491.59722222222,0.207149469025668,-132.764198882148 
721,-2189.92114901179,-2613.06766860264,0.208098439073536,-129.965202983078 
722,-2224.58151185942,-2857.76077735457,0.221048069591842,-127.898445057372 
723,-2219.43963952282,-2775.72220781466,0.216922388869152,-128.645480428977 
724,-2407.49084944751,-2843.52100958218,0.227412038784827,-130.253199813602 
725,-2301.48523706897,-2812.44439655172,0.221814588333604,-129.294219061612 
726,-2214.92197184917,-2887.41873278237,0.222119962174802,-127.49160175096 
727,-2210.57915663686,-2862.77011691884,0.220766037063204,-127.674668812407 
728,-2461.90901871566,-2966.86433293269,0.235315559218248,-129.685944631714 
729,-2471.44203317901,-2494.76376028807,0.214342265973327,-134.730936097449 
730,-2718.21691994863,-2634.83484589041,0.231064081101134,-135.892398357809 
731,-2679.78541809166,-2490.29152060534,0.223288747010623,-137.099067936178 
732,-2212.18934639686,-2786.53551912568,0.21716283339396,-128.445541201827 
733,-2306.41898661323,-2527.16437158936,0.208833397679553,-132.385170392035 
734,-2192.13498382153,-2695.79608736376,0.212078586377776,-129.116903904574 
735,-2390.21809098639,-2591.20958758503,0.215171807977654,-132.689473364045 
736,-2539.25382133152,-2740.1860882303,0.228023959011341,-132.82040951967 
737,-2544.75082683175,-2683.00818351425,0.225707350372131,-133.485064648323 
738,-2101.17127159553,-2751.65286246612,0.211319593412071,-127.365473640185 
739,-2591.51647073748,-2813.81373689107,0.233489577907221,-132.645005696063 
740,-2280.83696157095,-2910.86004011824,0.225715881607566,-128.080871724139 
741,-2203.46812795209,-2561.22519188596,0.206221553903372,-130.706003012576 
742,-2312.80906755391,-2638.48767056941,0.214158216283988,-131.236709496781 
743,-2287.40876303836,-2767.03568724764,0.219128214006171,-129.579313629116 
744,-2375.93524235551,-2756.67840641801,0.222130678169447,-130.757503939228 
745,-1977.57867030201,-2621.48721686242,0.200430297627555,-127.029909140177 
